DateOfValuation,Size SqM,SqFt,PropertyType,NoOfFloors,ADDRESS,SCHEME,PRICE,YEAR,pricePerSqft,Seller
21/05/2020,115.01,1238.00,Condominium/Apartment,25,""A-11-10",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,810300.00,2020,654.6035319,null
28/09/2020,133.04,1432.00,Condominium/Apartment,23,""D-6-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,946400.00,2020,661.0791139,null
28/09/2020,133.04,1432.00,Condominium/Apartment,23,""D-6-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,946400.00,2020,661.0791139,null
9/4/2019,133.04,1432.00,Condominium/Apartment,23,""D-8-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,951100.00,2019,664.3621568,null
9/4/2019,133.04,1432.00,Condominium/Apartment,23,""D-8-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,951100.00,2019,664.3621568,null
12/11/2019,133.04,1432.00,Condominium/Apartment,23,""D-9-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,953300.00,2019,665.8989003,null
12/11/2019,133.04,1432.00,Condominium/Apartment,23,""D-9-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,953300.00,2019,665.8989003,null
14/08/2020,115.01,1238.00,Condominium/Apartment,23,""C-16-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,826100.00,2020,667.367614,null
14/08/2020,115.01,1238.00,Condominium/Apartment,23,""C-16-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,826100.00,2020,667.367614,null
29/06/2020,133.04,1432.00,Condominium/Apartment,25,""D-10-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,955600.00,2020,667.5054958,null
29/06/2020,133.04,1432.00,Condominium/Apartment,25,""D-10-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,955600.00,2020,667.5054958,null
3/12/2020,133.04,1432.00,Condominium/Apartment,23,""D-11-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,957900.00,2020,669.1120913,null
3/12/2020,133.04,1432.00,Condominium/Apartment,23,""D-11-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,957900.00,2020,669.1120913,null
1/6/2021,133.04,1432.00,Condominium/Apartment,23,""D-13A-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,964700.00,2021,673.8620257,null
1/6/2021,133.04,1432.00,Condominium/Apartment,23,""D-13A-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,964700.00,2021,673.8620257,null
7/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-15-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,967000.00,2019,675.4686212,null
7/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-15-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,967000.00,2019,675.4686212,null
6/1/2017,79.43,855.00,Condominium/Apartment,23,""B-20-06",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,580000.00,2017,678.3811576,null
6/1/2017,79.43,855.00,Condominium/Apartment,23,""B-20-06",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,580000.00,2017,678.3811576,null
12/11/2019,133.04,1432.00,Condominium/Apartment,23,""D-19-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,976200.00,2019,681.8950031,null
12/11/2019,133.04,1432.00,Condominium/Apartment,23,""D-19-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,976200.00,2019,681.8950031,null
10/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-20-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,978400.00,2019,683.4317466,null
10/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-20-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,978400.00,2019,683.4317466,null
11/7/2019,133.04,1432.00,Condominium/Apartment,23,""D-22-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,983000.00,2019,686.6449376,null
11/7/2019,133.04,1432.00,Condominium/Apartment,23,""D-22-3A",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,983000.00,2019,686.6449376,null
21/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-22-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,983000.00,2019,686.6449376,null
21/10/2019,133.04,1432.00,Condominium/Apartment,23,""D-22-1",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,983000.00,2019,686.6449376,null
13/05/2020,115.01,1238.00,Condominium/Apartment,23,""A-9-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,850100.00,2020,686.7560933,null
13/05/2020,115.01,1238.00,Condominium/Apartment,23,""A-9-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,850100.00,2020,686.7560933,null
26/12/2019,115.01,1238.00,Condominium/Apartment,23,""C-10-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,852400.00,2019,688.6141559,null
26/12/2019,115.01,1238.00,Condominium/Apartment,23,""C-10-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,852400.00,2019,688.6141559,null
16/03/2020,115.01,1238.00,Condominium/Apartment,23,""C-11-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,854800.00,2020,690.5530039,null
16/03/2020,115.01,1238.00,Condominium/Apartment,23,""C-11-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,854800.00,2020,690.5530039,null
17/06/2020,115.01,1238.00,Condominium/Apartment,23,""C-12-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,857000.00,2020,692.3302811,null
17/06/2020,115.01,1238.00,Condominium/Apartment,23,""C-12-3A",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,857000.00,2020,692.3302811,null
11/7/2019,115.01,1238.00,Condominium/Apartment,23,""D-13A-5",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,861600.00,2019,696.0464063,null
11/7/2019,115.01,1238.00,Condominium/Apartment,23,""D-13A-5",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,861600.00,2019,696.0464063,null
23/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-19-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,872900.00,2019,705.1751487,null
23/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-19-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,872900.00,2019,705.1751487,null
21/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-22-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,879700.00,2019,710.6685511,null
21/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-22-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,879700.00,2019,710.6685511,null
21/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-23A-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,884300.00,2019,714.3846763,null
21/10/2019,115.01,1238.00,Condominium/Apartment,23,""D-23A-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,884300.00,2019,714.3846763,null
4/8/2021,135.08,1454.00,Condominium/Apartment,23,""D-23A-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,1050000.00,2021,722.0450511,null
4/8/2021,135.08,1454.00,Condominium/Apartment,23,""D-23A-1",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,1050000.00,2021,722.0450511,null
4/2/2021,115.01,1238.00,Condominium/Apartment,23,""D-19-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,920000.00,2021,743.2250393,null
4/2/2021,115.01,1238.00,Condominium/Apartment,23,""D-19-5",JLN 1/108D"RESIDENSI VYNE SUNGAI BESI,920000.00,2021,743.2250393,null
11/12/2019,100.99,1087.00,Condominium/Apartment,23,""D-13A-02",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,815100.00,2019,749.7558533,null
11/12/2019,100.99,1087.00,Condominium/Apartment,23,""D-13A-02",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,815100.00,2019,749.7558533,null
23/01/2020,100.99,1087.00,Condominium/Apartment,23,""D-19-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,826500.00,2020,760.2419492,null
23/01/2020,100.99,1087.00,Condominium/Apartment,23,""D-19-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,826500.00,2020,760.2419492,null
11/12/2019,100.99,1087.00,Condominium/Apartment,23,""D-19-2",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,826500.00,2019,760.2419492,null
11/12/2019,100.99,1087.00,Condominium/Apartment,23,""D-19-2",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,826500.00,2019,760.2419492,null
23/03/2021,103.22,1111.00,Condominium/Apartment,23,""D-23-002",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,850000.00,2021,765.190508,null
23/03/2021,103.22,1111.00,Condominium/Apartment,23,""D-23-002",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,850000.00,2021,765.190508,null
23/10/2019,100.99,1087.00,Condominium/Apartment,25,""D-22-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,835600.00,2019,768.6124292,null
23/10/2019,100.99,1087.00,Condominium/Apartment,25,""D-22-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,835600.00,2019,768.6124292,null
11/7/2019,100.99,1087.00,Condominium/Apartment,25,""D-23-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,837900.00,2019,770.728045,null
11/7/2019,100.99,1087.00,Condominium/Apartment,25,""D-23-3",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,837900.00,2019,770.728045,null
4/9/2021,103.22,1111.00,Condominium/Apartment,25,""D-23A-2",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,860000.00,2021,774.1927492,null
4/9/2021,103.22,1111.00,Condominium/Apartment,25,""D-23A-2",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,860000.00,2021,774.1927492,null
2/5/2020,100.99,1087.00,Condominium/Apartment,23,""D-21-03",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,861600.00,2020,792.5280864,null
2/5/2020,100.99,1087.00,Condominium/Apartment,23,""D-21-03",JLN 1/108"RESIDENSI VYNE SUNGAI BESI,861600.00,2020,792.5280864,null
3/8/2017,117.99,1270.00,Low-Cost Flat,15,""5-7-1",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2017,137.7800655,null
3/8/2017,117.99,1270.00,Low-Cost Flat,15,""5-7-1",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2017,137.7800655,null
10/7/2019,61.04,657.00,Low-Cost Flat,18,""5-16-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,100000.00,2019,152.300213,null
10/7/2019,61.04,657.00,Low-Cost Flat,18,""5-16-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,100000.00,2019,152.300213,null
25/04/2019,61.04,657.00,Low-Cost Flat,15,""5-1-3",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,150000.00,2019,228.4503194,null
25/04/2019,61.04,657.00,Low-Cost Flat,15,""5-1-3",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,150000.00,2019,228.4503194,null
15/06/2017,61.04,657.00,Low-Cost Flat,15,""5-9-12",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,155000.00,2017,236.0653301,null
15/06/2017,61.04,657.00,Low-Cost Flat,15,""5-9-12",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,155000.00,2017,236.0653301,null
14/09/2017,61.04,657.00,Low-Cost Flat,15,""16-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,160000.00,2017,243.6803407,null
14/09/2017,61.04,657.00,Low-Cost Flat,15,""16-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,160000.00,2017,243.6803407,null
18/12/2018,61.04,657.00,Low-Cost Flat,15,""5-2-14",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,160000.00,2018,243.6803407,null
18/12/2018,61.04,657.00,Low-Cost Flat,15,""5-2-14",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,160000.00,2018,243.6803407,null
14/11/2019,61.04,657.00,Low-Cost Flat,15,""5-10-7",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2019,266.5253727,null
14/11/2019,61.04,657.00,Low-Cost Flat,15,""5-10-7",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2019,266.5253727,null
14/08/2018,60.39,650.00,Low-Cost Flat,15,""5-13-6",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2018,269.2398399,null
14/08/2018,60.39,650.00,Low-Cost Flat,15,""5-13-6",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,175000.00,2018,269.2398399,null
13/06/2017,61.04,657.00,Low-Cost Flat,15,""5-3-19",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
13/06/2017,61.04,657.00,Low-Cost Flat,15,""5-3-19",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
9/6/2017,61.04,657.00,Low-Cost Flat,15,""5-7-12",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
9/6/2017,61.04,657.00,Low-Cost Flat,15,""5-7-12",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
26/01/2017,61.04,657.00,Low-Cost Flat,15,""5-12-7",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
26/01/2017,61.04,657.00,Low-Cost Flat,15,""5-12-7",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
13/06/2017,61.04,657.00,Low-Cost Flat,15,""5-3-19",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
13/06/2017,61.04,657.00,Low-Cost Flat,15,""5-3-19",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
8/2/2017,61.04,657.00,Low-Cost Flat,15,""5-7-10",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
8/2/2017,61.04,657.00,Low-Cost Flat,15,""5-7-10",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
17/02/2017,61.04,657.00,Low-Cost Flat,15,""5-10-16",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
17/02/2017,61.04,657.00,Low-Cost Flat,15,""5-10-16",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2017,274.1403833,null
25/10/2018,61.04,657.00,Low-Cost Flat,15,""5-12-3",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2018,274.1403833,null
25/10/2018,61.04,657.00,Low-Cost Flat,15,""5-12-3",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,180000.00,2018,274.1403833,null
5/9/2017,61.04,657.00,Low-Cost Flat,15,""5-7-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,185000.00,2017,281.755394,null
5/9/2017,61.04,657.00,Low-Cost Flat,15,""5-7-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,185000.00,2017,281.755394,null
18/04/2017,60.39,650.00,Low-Cost Flat,15,""5-16-02",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,185000.00,2017,284.6249736,null
18/04/2017,60.39,650.00,Low-Cost Flat,15,""5-16-02",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,185000.00,2017,284.6249736,null
4/2/2018,61.04,657.00,Low-Cost Flat,15,""5-13-15",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,187000.00,2018,284.8013982,null
4/2/2018,61.04,657.00,Low-Cost Flat,15,""5-13-15",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,187000.00,2018,284.8013982,null
11/3/2018,61.04,657.00,Low-Cost Flat,15,""5-2-21",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,190000.00,2018,289.3704046,null
11/3/2018,61.04,657.00,Low-Cost Flat,15,""5-2-21",JALAN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,190000.00,2018,289.3704046,null
2/6/2018,60.39,650.00,Low-Cost Flat,15,""5-11-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,190000.00,2018,292.3175405,null
2/6/2018,60.39,650.00,Low-Cost Flat,15,""5-11-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,190000.00,2018,292.3175405,null
3/2/2018,61.04,657.00,Low-Cost Flat,15,""5-2-19",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,195000.00,2018,296.9854153,null
3/2/2018,61.04,657.00,Low-Cost Flat,15,""5-2-19",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,195000.00,2018,296.9854153,null
15/01/2018,61.04,657.00,Low-Cost Flat,15,""5-5-5",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,199000.00,2018,303.0774238,null
15/01/2018,61.04,657.00,Low-Cost Flat,15,""5-5-5",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,199000.00,2018,303.0774238,null
6/11/2019,61.04,657.00,Low-Cost Flat,15,""5-7-3A",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
6/11/2019,61.04,657.00,Low-Cost Flat,15,""5-7-3A",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
18/07/2019,61.04,657.00,Low-Cost Flat,15,""5-13-18",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
18/07/2019,61.04,657.00,Low-Cost Flat,15,""5-13-18",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
7/4/2019,61.04,657.00,Low-Cost Flat,15,""5-1-15",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
7/4/2019,61.04,657.00,Low-Cost Flat,15,""5-1-15",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,304.6004259,null
28/03/2017,61.04,657.00,Low-Cost Flat,15,""5-14-17",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2017,304.6004259,null
28/03/2017,61.04,657.00,Low-Cost Flat,15,""5-14-17",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2017,304.6004259,null
4/4/2017,61.04,657.00,Low-Cost Flat,15,""5-14-03",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2017,304.6004259,null
4/4/2017,61.04,657.00,Low-Cost Flat,15,""5-14-03",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2017,304.6004259,null
18/05/2020,61.04,657.00,Low-Cost Flat,15,""5-5-16",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2020,304.6004259,null
18/05/2020,61.04,657.00,Low-Cost Flat,15,""5-5-16",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2020,304.6004259,null
20/09/2018,61.04,657.00,Low-Cost Flat,15,""5-14-5",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,202000.00,2018,307.6464302,null
20/09/2018,61.04,657.00,Low-Cost Flat,15,""5-14-5",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,202000.00,2018,307.6464302,null
12/12/2018,60.39,650.00,Low-Cost Flat,15,""5-11-15",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2018,307.7026742,null
12/12/2018,60.39,650.00,Low-Cost Flat,15,""5-11-15",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2018,307.7026742,null
23/07/2019,60.39,650.00,Low-Cost Flat,15,""5-9-11",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,307.7026742,null
23/07/2019,60.39,650.00,Low-Cost Flat,15,""5-9-11",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,307.7026742,null
18/04/2019,60.39,650.00,Low-Cost Flat,15,""5-3-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,307.7026742,null
18/04/2019,60.39,650.00,Low-Cost Flat,15,""5-3-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,200000.00,2019,307.7026742,null
12/6/2018,61.04,657.00,Low-Cost Flat,15,""5-5-10",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,205000.00,2018,312.2154366,null
12/6/2018,61.04,657.00,Low-Cost Flat,15,""5-5-10",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,205000.00,2018,312.2154366,null
22/03/2018,61.04,657.00,Low-Cost Flat,15,""5-14-18",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,208000.00,2018,316.784443,null
22/03/2018,61.04,657.00,Low-Cost Flat,15,""5-14-18",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,208000.00,2018,316.784443,null
18/01/2018,61.04,657.00,Low-Cost Flat,15,""5-8-5",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
18/01/2018,61.04,657.00,Low-Cost Flat,15,""5-8-5",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
7/10/2017,61.04,657.00,Low-Cost Flat,15,""5-2-3A",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2017,335.0604685,null
7/10/2017,61.04,657.00,Low-Cost Flat,15,""5-2-3A",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2017,335.0604685,null
25/04/2018,61.04,657.00,Low-Cost Flat,15,""5-8-13",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
25/04/2018,61.04,657.00,Low-Cost Flat,15,""5-8-13",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
23/01/2018,61.04,657.00,Low-Cost Flat,15,""5-11-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
23/01/2018,61.04,657.00,Low-Cost Flat,15,""5-11-3",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,220000.00,2018,335.0604685,null
13/03/2019,61.04,657.00,Low-Cost Flat,17,""5-16-10",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2019,350.2904898,null
13/03/2019,61.04,657.00,Low-Cost Flat,17,""5-16-10",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2019,350.2904898,null
18/07/2017,61.04,657.00,Low-Cost Flat,15,""5-2-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2017,350.2904898,null
18/07/2017,61.04,657.00,Low-Cost Flat,15,""5-2-11",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2017,350.2904898,null
28/09/2017,61.04,657.00,Low-Cost Flat,15,""5-10-8",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2017,350.2904898,null
28/09/2017,61.04,657.00,Low-Cost Flat,15,""5-10-8",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2017,350.2904898,null
13/07/2018,61.04,657.00,Low-Cost Flat,15,""5-5-3A",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,350.2904898,null
13/07/2018,61.04,657.00,Low-Cost Flat,15,""5-5-3A",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,350.2904898,null
21/10/2019,61.04,657.00,Low-Cost Flat,15,""5-6-1",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2019,350.2904898,null
21/10/2019,61.04,657.00,Low-Cost Flat,15,""5-6-1",JALAN TASIK PERMASIURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2019,350.2904898,null
11/2/2020,61.04,657.00,Low-Cost Flat,15,""5-9-13",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2020,350.2904898,null
11/2/2020,61.04,657.00,Low-Cost Flat,15,""5-9-13",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2020,350.2904898,null
23/10/2018,60.39,650.00,Low-Cost Flat,15,""5-8-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,353.8580753,null
23/10/2018,60.39,650.00,Low-Cost Flat,15,""5-8-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,353.8580753,null
23/10/2018,60.39,650.00,Low-Cost Flat,15,""5-8-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,353.8580753,null
23/10/2018,60.39,650.00,Low-Cost Flat,15,""5-8-1",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,230000.00,2018,353.8580753,null
21/08/2019,61.04,657.00,Low-Cost Flat,15,""5-5-2",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,235000.00,2019,357.9055005,null
21/08/2019,61.04,657.00,Low-Cost Flat,15,""5-5-2",JLN TASIK PERMAISURI 3"RUMAH PANGSA KOS RENDAH KASTURI,235000.00,2019,357.9055005,null
5/5/2017,49.24,530.00,Low-Cost Flat,18,""54-10-11",JALAN IKAN AYU, BATU 3 1/2 JLN CHERAS"RUMAHPANGSA CHERAS,28500.00,2017,53.7753966,null
5/5/2017,49.24,530.00,Low-Cost Flat,18,""54-10-11",JALAN IKAN AYU, BATU 3 1/2 JLN CHERAS"RUMAHPANGSA CHERAS,28500.00,2017,53.7753966,null
