DateOfValuation,Size SqM,SqFt,PropertyType,NoOfFloors,ADDRESS,SCHEME,PRICE,YEAR,pricePerSqft,SellerName
28/10/2019,76,818,Flat,5,"20-0-6,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),200000,2019,244.4819208,null
7/7/2017,82,883,Flat,5,"26-3-18,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),220000,2017,249.2522997,null
21/02/2019,82,883,Flat,5,"26-3-4,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),220000,2019,249.2522997,null
29/01/2019,82,883,Flat,5,"28-3-3,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),223000,2019,252.6511947,null
29/01/2019,82,883,Flat,5,"28-3-3,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),223000,2019,252.6511947,null
11/7/2019,76,818,Flat,5,"20-2-12,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),215000,2019,262.8180649,null
9/3/2020,76,818,Flat,5,"18-2-16,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),220000,2020,268.9301129,null
20/11/2019,90,969,Flat,5,"24-1-12,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),265000,2019,273.5481047,null
6/8/2018,82,883,Flat,5,"16-2-10,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),245000,2018,277.5764247,null
3/1/2017,90,969,Flat,5,"22-3-6 (R1-3-6),JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),270000,2017,278.7093897,null
14/06/2017,75.621,814,Flat,5,"20-1-6,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),230000,2017,282.5633075,null
10/11/2018,82,883,Flat,5,"26-4-16,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),250000,2018,283.2412497,null
24/12/2020,82,883,Flat,5,"16-2-1,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),250000,2020,283.2412497,null
6/12/2020,76,818,Flat,5,"20-1-3,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),250000,2020,305.602401,null
20/09/2018,90,969,Flat,5,"22-1-3,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),300000,2018,309.6770997,null
28/08/2017,82,883,Flat,5,"26-1-2 (P:A4-1-2),JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),280000,2017,317.2301997,null
29/03/2019,76,818,Flat,5,"18-0-10,TMN SG. BESI,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),260000,2019,317.826497,null
17/02/2021,76,818,Flat,5,"18-1-1,TMN SG. BESI,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),260000,2021,317.826497,null
19/07/2018,90,969,Flat,5,"24-2-7,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),320000,2018,330.3222397,null
14/05/2020,76,818,Flat,5,"18-2-3,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),285000,2020,348.3867371,null
11/3/2020,76,818,Flat,5,"20-2-10,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),290000,2020,354.4987852,null
7/11/2017,76,818,Flat,5,"20-0-7,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),295000,2017,360.6108332,null
4/3/2019,82,883,Flat,5,"16-0-8,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),350000,2019,396.5377496,null
12/3/2020,82,883,Flat,5,"26-3-2,TMN SG. BESI,JLN 1/108C",TMN SG BESI (MEDIUM COST FLAT),350000,2020,396.5377496,null
25/04/2017,95,1023,Condominium/Apartment,5,"12-2-15,JALAN 2/91A",TMN SHAMELIN PERKASA,338000,2017,330.5395569,null
25/04/2017,95,1023,Condominium/Apartment,5,"12-2-15,JALAN 2/91A",TMN SHAMELIN PERKASA,338000,2017,330.5395569,null
15/02/2017,95,1023,Condominium/Apartment,5,"3-4-5,JALAN 3/91",TMN SHAMELIN PERKASA,338000,2017,330.5395569,null
19/02/2021,95,1023,Condominium/Apartment,5,"13-0-12,JALAN 2/91A",TMN SHAMELIN PERKASA,350000,2021,342.2746891,null
28/11/2017,95,1023,Condominium/Apartment,5,"3-3-14,JLN 3/91",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
19/05/2017,95,1023,Condominium/Apartment,5,"2-3-5,JALAN 3/91B",TMN SHAMELIN PERKASA,398000,2017,389.2152179,null
11/11/2020,95,1023,Flat,5,"14-2-5,JALAN 2/91A",TMN SHAMELIN PERKASA,250000,2020,244.4819208,null
16/12/2020,53,570,Flat,5,"9-2-13,JALAN 11/91",TMN SHAMELIN PERKASA,140000,2020,245.4044941,null
8/9/2017,95,1023,Flat,5,"15-4-4,JALAN 2/91A",TMN SHAMELIN PERKASA,270000,2017,264.0404745,null
21/04/2021,95,1023,Flat,5,"14-2-15,JLN 2/91A",TMN SHAMELIN PERKASA,283000,2021,276.7535344,null
21/02/2020,53.325,574,Flat,5,"9-2-12ANJUNG SHAMELI,JALAN 11/91",TMN SHAMELIN PERKASA,160000,2020,278.7529449,null
19/06/2018,95,1023,Flat,5,"13-4-15,JLN 2/91A",TMN SHAMELIN PERKASA,300000,2018,293.378305,null
19/10/2020,95,1023,Flat,5,"2-2-1,JALAN 2/91A",TMN SHAMELIN PERKASA,300000,2020,293.378305,null
2/10/2020,95,1023,Flat,5,"14-04-09,JALAN 2/91A",TMN SHAMELIN PERKASA,300000,2020,293.378305,null
13/07/2020,95,1023,Flat,5,"2-3-12,JALAN 2/91A",TMN SHAMELIN PERKASA,300000,2020,293.378305,null
15/05/2018,95,1023,Flat,5,"14-4-2,JLN 2/91A",TMN SHAMELIN PERKASA,310000,2018,303.1575818,null
18/01/2019,95,1023,Flat,5,"12-4-1,JALAN 2/91A",TMN SHAMELIN PERKASA,310000,2019,303.1575818,null
1/7/2020,95,1023,Flat,4,"15-1-11,JALAN 2/91A",TMN SHAMELIN PERKASA,310000,2020,303.1575818,null
3/3/2020,95,1023,Flat,5,"3-2-6,JALAN 2/91A",TMN SHAMELIN PERKASA,315000,2020,308.0472202,null
9/11/2017,95,1023,Flat,5,"14-4-17,JALAN 2/91A",TMN SHAMELIN PERKASA,320000,2017,312.9368586,null
6/12/2018,95,1023,Flat,5,"15-1-1,JLN 2/91A",TMN SHAMELIN PERKASA,320000,2018,312.9368586,null
7/4/2019,95,1023,Flat,5,"14-4-16,JLN 2/91A",TMN SHAMELIN PERKASA,320000,2019,312.9368586,null
18/07/2019,95,1023,Flat,5,"3-1-3,JALAN 2/91A",TMN SHAMELIN PERKASA,320000,2019,312.9368586,null
6/7/2018,95,1023,Flat,5,"14-3-16,JALAN 2/91A",TMN SHAMELIN PERKASA,325000,2018,317.826497,null
2/8/2021,95,1023,Flat,5,"12-0-1,JALAN 2/91A",TMN SHAMELIN PERKASA,325000,2021,317.826497,null
2/2/2017,95,1023,Flat,5,"12-3-16(P: L-306),JALAN 2/91A",TMN SHAMELIN PERKASA,330000,2017,322.7161355,null
12/8/2017,95,1023,Flat,4,"14-1-18(P:K-1-9),JALAN 2/91A",TMN SHAMELIN PERKASA,330000,2017,322.7161355,null
16/10/2017,95,1023,Flat,5,"12-2-4,JALAN 2/91A",TMN SHAMELIN PERKASA,333000,2017,325.6499185,null
4/4/2018,95,1023,Flat,5,"4-3-12,JALAN 2/91A",TMN SHAMELIN PERKASA,335000,2018,327.6057739,null
7/6/2018,95,1023,Flat,5,"2-2-9,JALAN 2/91A",TMN SHAMELIN PERKASA,335000,2018,327.6057739,null
19/10/2020,95,1023,Flat,5,"1-3-9,JALAN 3/91A",TMN SHAMELIN PERKASA,335000,2020,327.6057739,null
22/03/2019,95,1023,Flat,5,"15-4-8,JALAN 2/91A",TMN SHAMELIN PERKASA,340000,2019,332.4954123,null
5/9/2019,95,1023,Flat,5,"4-2-10,JALAN 3/91A",TMN SHAMELIN PERKASA,340000,2019,332.4954123,null
3/8/2021,95,1023,Flat,5,"14-3-8,JLN 2/91A",TMN SHAMELIN PERKASA,340000,2021,332.4954123,null
9/3/2019,95,1023,Flat,4,"13-3-16,JALAN 2/91A",TMN SHAMELIN PERKASA,340000,2019,332.4954123,null
7/7/2020,95,1023,Flat,4,"14-1-18(P:K-1-9),JALAN 2/91A",TMN SHAMELIN PERKASA,340000,2020,332.4954123,null
3/2/2020,95,1023,Flat,5,"2-1-6,JLN 3/91A",TMN SHAMELIN PERKASA,345000,2020,337.3850507,null
1/2/2018,95,1023,Flat,5,"3-3-9,JLN 3/91",TMN SHAMELIN PERKASA,350000,2018,342.2746891,null
16/01/2018,95,1023,Flat,5,"4-2-2,(P: C 202),JALAN 3/91",TMN SHAMELIN PERKASA,350000,2018,342.2746891,null
27/03/2018,95,1023,Flat,5,"1-1-1,JALAN 3/91B",TMN SHAMELIN PERKASA,350000,2018,342.2746891,null
11/2/2018,95,1023,Flat,5,"13-0-4,JALAN 2/91A",TMN SHAMELIN PERKASA,350000,2018,342.2746891,null
11/2/2018,95,1023,Flat,5,"13-0-4,JALAN 2/91A",TMN SHAMELIN PERKASA,350000,2018,342.2746891,null
19/08/2019,95,1023,Flat,5,"14-0-16,JLN 2/91A",TMN SHAMELIN PERKASA,350000,2019,342.2746891,null
14/10/2020,95,1023,Flat,5,"15-4-6,JALAN 2/91A",TMN SHAMELIN PERKASA,350000,2020,342.2746891,null
1/9/2018,95,1023,Flat,5,"13-1-17(PCL: I 107),JALAN 2/91A",TMN SHAMELIN PERKASA,360000,2018,352.053966,null
6/12/2018,95,1023,Flat,5,"1-1-5 (B 105),JALAN 2/91A",TMN SHAMELIN PERKASA,360000,2018,352.053966,null
7/5/2018,95,1023,Flat,5,"3-2-2,JALAN 3/91",TMN SHAMELIN PERKASA,368000,2018,359.8773874,null
11/8/2017,95,1023,Flat,5,"13-2-13,JLN 2/91A",TMN SHAMELIN PERKASA,370000,2017,361.8332428,null
9/5/2017,95,1023,Flat,5,"15-3-12,JALAN 2/91A",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
13/10/2017,95,1023,Flat,5,"2-3-8,JALAN 3/91",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
22/11/2017,95,1023,Flat,5,"2-3-8,JALAN 3/91",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
10/3/2017,95,1023,Flat,5,"12-0-9,JLN 2/91A",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
26/09/2017,95,1023,Flat,5,"4-3-14,JALAN 2/91A",TMN SHAMELIN PERKASA,390000,2017,381.3917965,null
9/10/2019,95,1023,Flat,5,"12-0-8,JLN 2/91A",TMN SHAMELIN PERKASA,400000,2019,391.1710733,null
26/03/2019,95,1023,Flat,5,"2-2-13,JALAN 2/91A",TMN SHAMELIN PERKASA,400000,2019,391.1710733,null
24/09/2020,95,1023,Flat,5,"1-1-3(P: B 103),JALAN 2/91A",TMN SHAMELIN PERKASA,400000,2020,391.1710733,null
2/11/2021,95,1023,Flat,5,"1-1-3(P: B 103),JALAN 2/91A",TMN SHAMELIN PERKASA,400000,2021,391.1710733,null
15/12/2020,95,1023,Flat,5,"14-1-8,JLN 2/91A",TMN SHAMELIN PERKASA,400000,2020,391.1710733,null
22/03/2018,53,570,Low-Cost Flat,5,"9-3-15,JALAN 11/91",TMN SHAMELIN PERKASA,25000,2018,43.82223109,null
20/07/2020,53,570,Low-Cost Flat,5,"10-1-7,JALAN 11/91",TMN SHAMELIN PERKASA,120000,2020,210.3467092,null
16/11/2018,53,570,Low-Cost Flat,5,"9-4-14 ANJUNG SHAMEL,JALAN 11/91",TMN SHAMELIN PERKASA,128000,2018,224.3698232,null
29/10/2019,53,570,Low-Cost Flat,5,"10-4-9,JALAN 11/91",TMN SHAMELIN PERKASA,140000,2019,245.4044941,null
23/01/2020,53,570,Low-Cost Flat,5,"10-3-14,JALAN 11/91",TMN SHAMELIN PERKASA,140000,2020,245.4044941,null
20/10/2020,53,570,Low-Cost Flat,5,"9-2-5, SM'LIN P'KASA,JLN 11/91",TMN SHAMELIN PERKASA,150000,2020,262.9333865,null
18/04/2019,53,570,Low-Cost Flat,4,"9-2-14,JALAN 11/91",TMN SHAMELIN PERKASA,150000,2019,262.9333865,null
24/04/2019,53,570,Low-Cost Flat,5,"10-3-16,JLN 11/91",TMN SHAMELIN PERKASA,165000,2019,289.2267252,null
10/9/2018,53,570,Low-Cost Flat,5,"10-4-11,JALAN 11/92",TMN SHAMELIN PERKASA,170000,2018,297.9911714,null
10/8/2019,50,538,Low-Cost Flat,5,"10-0-12 (O-G-1436),JLN 11/91",TMN SHAMELIN PERKASA,195000,2019,362.3222066,null
7/5/2017,519,5586,Detached House,2,"30,JALAN JALAK",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),1300000,2017,232.705335,null
26/04/2019,57,614,Low-Cost Flat,4,"13,JALAN PAYANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),158000,2019,257.5209566,null
23/03/2021,153,1647,Terraced House,2,"7,JALAN PAYANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),100000,2021,60.72099994,null
8/6/2018,244,2626,Terraced House,2,"NO.23,JALAN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),600000,2018,228.4503194,null
4/10/2017,213,2293,Terraced House,2,"NO.28,JALAN JALAK",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),540000,2017,235.5290617,null
3/8/2019,223,2400,Terraced House,2,"68,JLN JALAK",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),650000,2019,270.7938764,null
30/05/2018,212,2282,Terraced House,2,"NO.20,JALAN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),650000,2018,284.8445021,null
22/02/2021,223,2400,Terraced House,2,"70,JLN JALAK",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),790000,2021,329.1187113,null
18/07/2019,153,1647,Terraced House,2,"5,JALAN LANCHANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),568000,2019,344.8952797,null
15/05/2017,153,1647,Terraced House,2,"63,JLN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),590000,2017,358.2538996,null
24/08/2017,153,1647,Terraced House,2,"66,JLN JALAK",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),600000,2017,364.3259996,null
27/09/2018,153,1647,Terraced House,2,"NO.8,JALAN PAYANG 1",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),600000,2018,364.3259996,null
2/2/2017,153,1647,Terraced House,2,"34,JLN PAYANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),660000,2017,400.7585996,null
13/11/2017,143,1539,Terraced House,2,"7,JALAN LANCANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),620000,2017,402.796787,null
13/11/2017,143,1539,Terraced House,2,"7,JALAN LANCANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),620000,2017,402.796787,null
23/07/2020,143,1539,Terraced House,2,"9,JALAN LANCANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),630000,2020,409.2935094,null
20/02/2018,143,1539,Terraced House,2,"54,JLN LANCANG 1",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),650000,2018,422.2869541,null
21/06/2017,176,1894,Terraced House,2,"84,JLN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),845000,2017,446.0405953,null
6/11/2019,133,1432,Terraced House,2,"30,JLN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),643000,2019,449.1482145,null
30/04/2019,143,1539,Terraced House,2,"18,JLN LANCANG 1",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),700000,2019,454.770566,null
29/01/2018,163,1755,Terraced House,2,"NO 41,JLN PAYANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),850000,2018,484.4641744,null
12/2/2019,133,1432,Terraced House,2,"44,JLN LANCANG",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),700000,2019,488.9638416,null
23/05/2017,143,1539,Terraced House,2,"3,JALAN LANCANG 2",TMN SRI BAHTERA  (BKT MEWAH & BKT ASA),850000,2017,552.2214015,null
2/12/2018,409,4402,Terraced House,2,"122,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,2000000,2018,454.2940338,null
3/9/2017,310,3337,Terraced House,2,"30,JLN SRI HARTAMAS 9",TMN SRI HARTAMAS,1900000,2017,569.4062801,null
26/04/2018,164,1765,Terraced House,2,"NO.4,JALAN SRI HARTAMAS 5",TMN SRI HARTAMAS,1010000,2018,572.1473244,null
26/03/2021,321,3455,Terraced House,2,"2,SRI HARTAMAS 14",TMN SRI HARTAMAS,2200000,2021,636.7192704,null
1/10/2018,174,1873,Terraced House,2,"38,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1300000,2018,694.1038441,null
26/01/2017,164,1765,Terraced House,2,"26,JLN SRI HARTAMAS 13",TMN SRI HARTAMAS,1230000,2017,696.7734743,null
1/7/2017,174,1873,Terraced House,2,"52,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1310000,2017,699.4431045,null
28/09/2018,302,3251,Terraced House,2,"47,JLN SRI HARTAMAS 3",TMN SRI HARTAMAS,2280000,2018,701.3878682,null
8/11/2020,174,1873,Terraced House,2,"N0. 34,JLN 18",TMN SRI HARTAMAS,1340000,2020,715.4608855,null
7/12/2017,174,1873,Terraced House,2,"24,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1350000,2017,720.8001458,null
5/8/2018,384.792,4142,Terraced House,2,"26,JLN 41/70A",TMN SRI HARTAMAS,3000000,2018,724.3118093,null
20/01/2020,164,1765,Terraced House,2,"NO. 74,JLN. SRI HARTAMAS 2",TMN SRI HARTAMAS,1280000,2020,725.0975993,null
23/08/2017,153,1647,Terraced House,2,"23,JLN SRI HARTAMAS 8",TMN SRI HARTAMAS,1200000,2017,728.6519993,null
21/02/2017,174,1873,Terraced House,2,"154,JLN HARTAMAS 2",TMN SRI HARTAMAS,1380000,2017,736.8179268,null
26/02/2020,213,2293,Terraced House,2,"NO.22,JLN SRI HARTAMAS 15",TMN SRI HARTAMAS,1700000,2020,741.4803795,null
5/2/2017,174,1873,Terraced House,2,"56,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1400000,2017,747.4964475,null
4/10/2018,174,1873,Terraced House,2,"56,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1400000,2018,747.4964475,null
18/09/2020,174,1873,Terraced House,2,"18,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,1400000,2020,747.4964475,null
19/06/2019,153,1647,Terraced House,2,"NO.14,JLN SRI HARTAMAS 14",TMN SRI HARTAMAS,1250000,2019,759.0124992,null
22/01/2021,153,1647,Terraced House,2,"23,JLN SRI HARTAMAS 4",TMN SRI HARTAMAS,1250000,2021,759.0124992,null
14/06/2019,175,1884,Terraced House,2,"172,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,1450000,2019,769.7687907,null
13/02/2020,253,2723,Terraced House,2,"46,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,2100000,2020,771.1326988,null
10/9/2019,238,2562,Terraced House,3,"76,JLN SRI HARTAMAS 17",TMN SRI HARTAMAS,1980000,2019,772.8915849,null
8/11/2020,174,1873,Terraced House,2,"NO.168,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1450000,2020,774.1927492,null
19/11/2019,238,2562,Terraced House,2,"32A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,2000000,2019,780.6985706,null
6/11/2019,174,1873,Terraced House,2,"59,JLN SRI HARTAMAS 17",TMN SRI HARTAMAS,1465000,2019,782.2016397,null
12/11/2017,164,1765,Terraced House,2,"10,JLN SRI HARTAMAS 9",TMN SRI HARTAMAS,1388000,2017,786.2777092,null
3/6/2020,164,1765,Terraced House,2,"11,JALAN SRI HARTAMAS 5",TMN SRI HARTAMAS,1400000,2020,793.0754992,null
13/08/2020,174.28,1876,Terraced House,2,"136,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1500000,2020,799.6023345,null
18/02/2018,164,1765,Terraced House,2,"28,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1428000,2018,808.9370092,null
28/12/2020,164,1765,Terraced House,2,"40,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1450000,2020,821.3996242,null
19/07/2018,174,1873,Terraced House,2,"59,JLN SRI HARTAMAS 17",TMN SRI HARTAMAS,1550000,2018,827.5853526,null
12/5/2018,164,1765,Terraced House,2,"29,JLN SRI HARTAMAS 9",TMN SRI HARTAMAS,1480000,2018,838.3940992,null
28/11/2018,164,1765,Terraced House,2,"NO.2A,JLN SRI HARTAMAS 9",TMN SRI HARTAMAS,1480000,2018,838.3940992,null
1/6/2020,164,1765,Terraced House,2,"NO.5,JLN SRI HARTAMAS 12",TMN SRI HARTAMAS,1490000,2020,844.0589242,null
4/3/2018,174,1873,Terraced House,2,"68,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,1600000,2018,854.2816543,null
3/7/2017,223,2400,Terraced House,2,"17,JLN SRI HARTAMAS 15",TMN SRI HARTAMAS,2055000,2017,856.1252554,null
21/12/2017,153,1647,Terraced House,2,"3,JLN SRI HARTAMAS 10",TMN SRI HARTAMAS,1420000,2017,862.2381991,null
17/06/2019,164,1765,Terraced House,2,"NO.70,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1600000,2019,906.3719991,null
2/8/2018,164,1765,Terraced House,2,"NO.4,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,1700000,2018,963.020249,null
1/3/2017,153,1647,Terraced House,2,"27,JLN SRI HARTAMAS 4",TMN SRI HARTAMAS,1600000,2017,971.535999,null
8/3/2018,164,1765,Terraced House,2,"21,JLN SRI HARTAMAS 5",TMN SRI HARTAMAS,1720000,2018,974.349899,null
31/01/2020,153.285,1650,Terraced House,2,"12,JALAN 34/70A",TMN SRI HARTAMAS,1630000,2020,987.9120706,null
27/02/2018,164,1765,Terraced House,2,"18,JLN SRI HARTAMAS 12",TMN SRI HARTAMAS,1750000,2018,991.344374,null
14/03/2017,174,1873,Terraced House,2,"73,JALAN 17/70A",TMN SRI HARTAMAS,1930000,2017,1030.477246,null
14/03/2017,174,1873,Terraced House,2,"73,JALAN 17/70A",TMN SRI HARTAMAS,1930000,2017,1030.477246,null
22/03/2017,147,1582,Terraced House,3,"54,JALAN SRI HARTAMAS 17",TMN SRI HARTAMAS,1700000,2017,1074.389938,null
17/07/2020,141,1518,Terraced House,2,"60,JLN SRI HARTAMAS 17",TMN SRI HARTAMAS,1815000,2020,1195.880715,null
2/11/2021,174,1873,Terraced House,2,"128,SRI HARTAMAS 2",TMN SRI HARTAMAS,2250000,2021,1201.333576,null
18/12/2019,174,1873,Terraced House,2,"132,JLN. SRI HARTAMAS 2",TMN SRI HARTAMAS,2450000,2019,1308.118783,null
28/03/2017,1475,15877,Town Houses,3,"175B (C289B),JLN 2/70A",TMN SRI HARTAMAS,728000,2017,45.85320581,null
23/10/2020,1475,15877,Town Houses,3,"53B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,968000,2020,60.96964729,null
22/02/2018,137,1475,Town Houses,3,"151B(UPPER),JLN 2/70A",TMN SRI HARTAMAS,300000,2018,203.4375107,null
28/11/2019,137.028,1475,Town Houses,3,"63B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,530000,2019,359.3328287,null
28/11/2019,137,1475,Town Houses,2,"NO 63B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,530000,2019,359.406269,null
26/06/2018,253,2723,Town Houses,3,"1B,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,1100000,2018,403.9266518,null
30/11/2018,164,1765,Town Houses,3,"57B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,730000,2018,413.5322246,null
18/06/2019,174,1873,Town Houses,3,"95A,JLN SRI HARTAMAS 17",TMN SRI HARTAMAS,800000,2019,427.1408272,null
16/10/2018,253,2723,Town Houses,3,"131B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,1170000,2018,429.6310751,null
9/6/2017,164,1765,Town Houses,3,"71A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,760000,2017,430.5266996,null
3/2/2020,137,1475,Town Houses,3,"131B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,650000,2020,440.7812733,null
15/05/2019,168,1808,Town Houses,3,"169A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,810000,2019,447.9258049,null
23/09/2020,163.504,1760,Town Houses,3,"37B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,810000,2020,460.2427783,null
8/7/2020,137.028,1475,Town Houses,3,"67B,JALAN 2/70A",TMN SRI HARTAMAS,687500,2020,466.1156976,null
18/05/2017,137.03,1475,Town Houses,3,"11B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,700000,2017,474.5836017,null
20/04/2017,137,1475,Town Houses,3,"147B (C303B),JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,705000,2017,478.0781502,null
17/01/2017,137.028,1475,Town Houses,3,"69B (C342 B),JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,720000,2017,488.1502578,null
21/10/2020,137.028,1475,Town Houses,3,"9B,JALAN 2/70A",TMN SRI HARTAMAS,720000,2020,488.1502578,null
31/10/2018,138.05,1486,Town Houses,3,"89B,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,750000,2018,504.7254432,null
31/10/2018,138.049,1486,Town Houses,3,"89A,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,750000,2018,504.7290993,null
27/12/2018,137,1475,Town Houses,3,"177B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,785000,2018,532.3281531,null
15/05/2019,137.028,1475,Town Houses,3,"157B,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,800000,2019,542.3891754,null
14/11/2017,138.049,1486,Town Houses,3,"87B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,820000,2017,551.8371486,null
8/9/2018,119.191,1283,Town Houses,3,"43A,JLN SRI HARTAMAS 2 (2/70A)",TMN SRI HARTAMAS,720000,2018,561.2022177,null
30/08/2018,137.028,1475,Town Houses,3,"153B(UPPER),JLN 2/70A",TMN SRI HARTAMAS,830000,2018,562.7287695,null
18/02/2020,137.028,1475,Town Houses,3,"15B,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,850000,2020,576.2884989,null
8/1/2017,137,1475,Town Houses,3,"199B,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,850000,2017,576.4062804,null
12/7/2020,137.028,1475,Town Houses,3,"205B,JALAN SRI HARTAMAS 2",TMN SRI HARTAMAS,870000,2020,589.8482282,null
18/10/2019,138.05,1486,Town Houses,3,"27B,JALAN SRI HARTAMAS 18",TMN SRI HARTAMAS,880000,2019,592.2111867,null
13/07/2017,137,1475,Town Houses,3,"171B,JLN SRI HARTAMAS 18",TMN SRI HARTAMAS,880000,2017,596.7500315,null
11/8/2017,119.19,1283,Town Houses,3,"215A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,790000,2017,615.7687107,null
21/11/2017,117.611,1266,Town Houses,3,"87A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,780000,2017,616.1365971,null
14/11/2018,119.191,1283,Town Houses,3,"153A,JLN 2/70A",TMN SRI HARTAMAS,810000,2018,631.3524949,null
15/09/2020,119.191,1283,Town Houses,3,"C301A,JLN SRI HARTAMAS 2 (JLN 2/70A )",TMN SRI HARTAMAS,890000,2020,693.7082969,null
12/4/2017,117.611,1266,Town Houses,3,"67A,JLN SRI HARTAMAS 2",TMN SRI HARTAMAS,900000,2017,710.9268429,null
